date,main_contract,put_option,call_option,put_iv,call_iv,avg_iv
20250603,SM2509.ZF,SM509P5400.ZF,SM509C5500.ZF,21.345982896581344,19.501474535337852,20.423728715959598
20250604,SM2509.ZF,SM509P5500.ZF,SM509C5600.ZF,20.054636523114727,18.464976629410746,19.259806576262736
20250605,SM2509.ZF,SM509P5400.ZF,SM509C5500.ZF,20.482943942037725,17.952261857242544,19.217602899640134
20250606,SM2509.ZF,SM509P5500.ZF,SM509C5600.ZF,20.546492891577266,17.638684793062563,19.092588842319913
20250609,SM2509.ZF,SM509P5500.ZF,SM509C5600.ZF,19.117340000961292,16.93419417870231,18.025767089831803
20250610,SM2509.ZF,SM509P5500.ZF,SM509C5600.ZF,18.125784750072132,16.627381008648907,17.37658287936052
20250611,SM2509.ZF,SM509P5400.ZF,SM509C5500.ZF,18.56187360261568,17.554695857252458,18.05828472993407
20250612,SM2509.ZF,SM509P5400.ZF,SM509C5500.ZF,19.731384588104085,17.864473359680876,18.797928973892482
20250613,SM2509.ZF,SM509P5400.ZF,SM509C5500.ZF,17.451085907636447,16.54475086596238,16.997918386799412
20250616,SM2509.ZF,SM509P5500.ZF,SM509C5600.ZF,17.67413253976135,15.89599417510445,16.7850633574329
20250617,SM2509.ZF,SM509P5500.ZF,SM509C5600.ZF,17.398731216650365,15.98110469415721,16.689917955403786
20250618,SM2509.ZF,SM509P5500.ZF,SM509C5600.ZF,17.46787439078502,15.052669136363814,16.260271763574416
20250619,SM2509.ZF,SM509P5500.ZF,SM509C5600.ZF,17.137333067664624,15.33433343994998,16.2358332538073
20250620,SM2509.ZF,SM509P5600.ZF,SM509C5700.ZF,16.841843419642938,16.03722493995434,16.43953417979864
20250623,SM2509.ZF,SM509P5600.ZF,SM509C5700.ZF,17.549718129024786,16.13393939103883,16.84182876003181
20250624,SM2509.ZF,SM509P5500.ZF,SM509C5600.ZF,17.512064443378105,16.15424372414838,16.83315408376324
20250625,SM2509.ZF,SM509P5600.ZF,SM509C5700.ZF,17.767717042390878,16.51158338671044,17.13965021455066
20250626,SM2509.ZF,SM509P5600.ZF,SM509C5700.ZF,17.40582141053205,15.390294876208532,16.398058143370292
20250627,SM2509.ZF,SM509P5600.ZF,SM509C5700.ZF,17.402175753348477,16.061111481555606,16.731643617452043
