year,grid_size,grid_numbers_half,final_money,profit_rate,sharpe_ratio,trade_count,start_date,end_date,contracts
2017,0.005,2,92744.14600582421,-0.07255853994175787,-2.019056473201045,311,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.005,3,94271.41441412401,-0.05728585585875989,-0.8695976322236303,330,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.005,4,103241.27983056853,0.03241279830568522,0.8637742474640644,322,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.005,5,99436.59327479494,-0.005634067252050623,0.09436317344999882,342,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.01,2,103467.88565075364,0.03467885650753644,1.5312061265208707,103,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.01,3,102945.2269985767,0.02945226998576711,1.0647943237005222,100,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.01,4,105125.04632697158,0.05125046326971594,1.7790162995944094,106,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.01,5,99360.5915415567,-0.006394084584433024,0.003326835564506481,100,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.015,2,103314.18086000418,0.0331418086000419,1.601626557554024,51,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.015,3,104178.4879400593,0.041784879400593056,1.6816576994019148,53,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.015,4,100496.94072920553,0.004969407292055195,0.26926959595700967,50,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.015,5,97256.57792271979,-0.02743422077280211,-1.083582936926393,56,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.02,2,102712.70197008933,0.027127019700893262,1.7959638637227011,27,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.02,3,99556.29629595114,-0.0044370370404887005,-0.17716105458597897,25,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.02,4,96454.79377220571,-0.03545206227794284,-1.6823398640529694,28,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
2017,0.02,5,89666.28145014537,-0.10333718549854631,-3.305914562711722,28,2017-07-03 09:01:00,2017-08-31 15:00:00,"JD1709, JD1801"
