year,grid_size,grid_numbers_half,final_money,profit_rate,sharpe_ratio,trade_count,start_date,end_date,contracts
2023,0.005,2,102492.08363230202,0.024920836323020223,1.1369887999435313,140,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.005,3,106066.36061859204,0.06066360618592026,2.241413627810453,145,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.005,4,106924.49721195923,0.06924497211959224,2.2713766643760214,149,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.005,5,107865.03367296775,0.07865033672967758,1.7128175144391116,159,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.01,2,104269.15951648158,0.04269159516481591,2.6629221633998115,49,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.01,3,104002.26221647201,0.04002262216472019,1.5054386645326312,44,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.01,4,104053.08514679005,0.040530851467900586,2.333793527998641,44,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.01,5,103571.97599346441,0.03571975993464416,1.33275027761606,43,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.015,2,102823.00498399748,0.02823004983997479,1.6463530084624356,25,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.015,3,103122.221698228,0.031222216982280004,2.018322527686824,26,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.015,4,102034.36584450083,0.020343658445008295,0.8838887366290712,25,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.015,5,99211.94417565218,-0.007880558243478109,-0.0776286044267645,25,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.02,2,102461.23339609997,0.0246123339609996,3.077012143365845,16,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.02,3,101383.20529503094,0.013832052950309537,0.8184494880081447,16,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.02,4,99980.31081599998,-0.00019689184000015736,0.026323375222161657,15,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
2023,0.02,5,99980.31081599998,-0.00019689184000015736,0.026323375222161657,15,2023-07-03 09:01:00,2023-08-31 15:00:00,"JD2309, JD2310"
