year,grid_size,grid_numbers_half,final_money,profit_rate,sharpe_ratio,trade_count,start_date,end_date,contracts
2021,0.005,2,98475.61345834809,-0.01524386541651912,-0.49847141992269955,180,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.005,3,100344.42824562619,0.003444282456261938,0.17066502906520145,171,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.005,4,100505.14920136864,0.005051492013686376,0.22758401895883426,191,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.005,5,100503.3610567791,0.005033610567791058,0.24768572401019331,179,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.01,2,100470.97521421565,0.004709752142156409,0.2574105544443161,51,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.01,3,100437.40019367833,0.004374001936783278,0.23055840821668944,46,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.01,4,100714.13286406625,0.007141328640662525,0.3233914640411011,48,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.01,5,100130.62172225473,0.0013062172225473123,0.140118318166418,45,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.015,2,100264.3689301234,0.0026436893012340423,0.19052784710401513,22,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.015,3,100748.48895925826,0.007484889592582533,0.40504639980098606,25,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.015,4,100424.5831818012,0.004245831818011858,0.26543552405686655,23,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.015,5,100746.00065567251,0.007460006556725185,0.40378573021345715,25,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.02,2,100647.38751983455,0.0064738751983455245,0.4784340343324469,15,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.02,3,101388.69547767332,0.013886954776733074,0.9050421229796564,18,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.02,4,101373.21462450048,0.01373214624500485,0.8923292849493537,18,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
2021,0.02,5,101373.21462450048,0.01373214624500485,0.8923292849493537,18,2021-07-01 09:01:00,2021-08-31 15:00:00,"JD2109, JD2201"
