,time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
20250605215900,1749131940000,90.0,90.0,90.0,90.0,4,1750.0,0.0,5469,90.0,0
20250605220000,1749132000000,90.0,90.0,90.0,90.0,0,0.0,0.0,5469,90.0,0
20250605220100,1749132060000,88.5,89.5,88.5,88.5,21,9187.0,0.0,5476,90.0,0
20250605220200,1749132120000,88.0,88.0,88.0,88.0,20,8750.0,0.0,5496,88.5,0
20250605220300,1749132180000,88.0,88.0,88.0,88.0,2,875.0,0.0,5497,88.0,0
20250605220400,1749132240000,87.5,87.5,87.5,87.5,4,1750.0,0.0,5499,88.0,0
20250605220500,1749132300000,87.5,87.5,87.5,87.5,0,0.0,0.0,5499,87.5,0
20250605220600,1749132360000,87.5,87.5,87.5,87.5,19,8312.0,0.0,5489,87.5,0
20250605220700,1749132420000,87.5,87.5,87.5,87.5,0,0.0,0.0,5489,87.5,0
20250605220800,1749132480000,88.0,88.0,88.0,88.0,1,437.0,0.0,5490,87.5,0
20250605220900,1749132540000,88.0,88.0,88.0,88.0,0,0.0,0.0,5490,88.0,0
20250605221000,1749132600000,88.0,88.0,88.0,88.0,0,0.0,0.0,5490,88.0,0
20250605221100,1749132660000,87.5,87.5,87.5,87.5,20,8750.0,0.0,5490,88.0,0
20250605221200,1749132720000,87.5,87.5,87.5,87.5,1,437.0,0.0,5491,87.5,0
20250605221300,1749132780000,88.0,88.0,87.0,87.0,6,2625.0,0.0,5495,87.5,0
20250605221400,1749132840000,88.5,88.5,88.5,88.5,10,4375.0,0.0,5505,87.0,0
20250605221500,1749132900000,88.5,88.5,88.5,88.5,10,4375.0,0.0,5515,88.5,0
20250605221600,1749132960000,88.5,88.5,88.5,88.5,0,0.0,0.0,5515,88.5,0
20250605221700,1749133020000,88.5,88.5,88.5,88.5,0,0.0,0.0,5515,88.5,0
20250605221800,1749133080000,89.0,89.0,89.0,89.0,1,437.0,0.0,5514,88.5,0
20250605221900,1749133140000,89.0,89.0,89.0,89.0,0,0.0,0.0,5514,89.0,0
20250605222000,1749133200000,89.0,89.0,89.0,89.0,0,0.0,0.0,5514,89.0,0
20250605222100,1749133260000,89.0,89.0,89.0,89.0,0,0.0,0.0,5514,89.0,0
20250605222200,1749133320000,88.5,88.5,88.5,88.5,8,3500.0,0.0,5506,89.0,0
20250605222300,1749133380000,88.5,88.5,88.5,88.5,3,1312.0,0.0,5506,88.5,0
20250605222400,1749133440000,88.5,88.5,88.5,88.5,0,0.0,0.0,5506,88.5,0
20250605222500,1749133500000,88.5,88.5,88.5,88.5,0,0.0,0.0,5506,88.5,0
20250605222600,1749133560000,88.5,88.5,88.5,88.5,0,0.0,0.0,5506,88.5,0
20250605222700,1749133620000,88.5,88.5,88.5,88.5,0,0.0,0.0,5506,88.5,0
20250605222800,1749133680000,87.5,87.5,87.5,87.5,1,437.0,0.0,5505,88.5,0
20250605222900,1749133740000,87.5,87.5,87.5,87.5,0,0.0,0.0,5505,87.5,0
20250605223000,1749133800000,87.5,87.5,87.5,87.5,39,17062.0,0.0,5482,87.5,0
20250605223100,1749133860000,89.0,89.0,88.5,88.5,26,11375.0,0.0,5470,87.5,0
20250605223200,1749133920000,88.5,88.5,88.5,88.5,0,0.0,0.0,5470,88.5,0
20250605223300,1749133980000,88.5,88.5,88.5,88.5,1,437.0,0.0,5471,88.5,0
20250605223400,1749134040000,88.5,88.5,88.5,88.5,0,0.0,0.0,5471,88.5,0
20250605223500,1749134100000,88.0,88.0,88.0,88.0,10,4375.0,0.0,5481,88.5,0
20250605223600,1749134160000,88.0,88.0,88.0,88.0,11,4812.0,0.0,5482,88.0,0
20250605223700,1749134220000,88.0,88.0,88.0,88.0,0,0.0,0.0,5482,88.0,0
20250605223800,1749134280000,88.0,88.0,88.0,88.0,0,0.0,0.0,5482,88.0,0
20250605223900,1749134340000,88.0,88.0,88.0,88.0,0,0.0,0.0,5482,88.0,0
20250605224000,1749134400000,87.0,87.0,87.0,87.0,14,6125.0,0.0,5478,88.0,0
20250605224100,1749134460000,87.5,87.5,87.5,87.5,1,437.0,0.0,5479,87.0,0
20250605224200,1749134520000,87.5,87.5,87.5,87.5,0,0.0,0.0,5479,87.5,0
20250605224300,1749134580000,85.0,85.5,85.0,85.5,12,5250.0,0.0,5490,87.5,0
20250605224400,1749134640000,85.0,85.0,85.0,85.0,5,2187.0,0.0,5490,85.5,0
20250605224500,1749134700000,86.0,86.0,85.0,85.0,200,87500.0,0.0,5412,85.0,0
20250605224600,1749134760000,86.0,86.0,86.0,86.0,2,875.0,0.0,5410,85.0,0
20250605224700,1749134820000,86.0,86.0,86.0,86.0,0,0.0,0.0,5410,86.0,0
20250605224800,1749134880000,85.0,85.0,84.5,84.5,22,5010.0,0.0,5415,86.0,0
20250605224900,1749134940000,85.0,85.0,85.0,85.0,10,4350.0,0.0,5415,84.5,0
20250605225000,1749135000000,85.0,85.0,85.0,85.0,0,0.0,0.0,5415,85.0,0
20250605225100,1749135060000,85.5,85.5,85.5,85.5,1,435.0,0.0,5414,85.0,0
20250605225200,1749135120000,86.0,86.0,86.0,86.0,2,870.0,0.0,5416,85.5,0
20250605225300,1749135180000,86.0,86.0,86.0,86.0,0,0.0,0.0,5416,86.0,0
20250605225400,1749135240000,85.0,85.0,85.0,85.0,7,3045.0,0.0,5416,86.0,0
20250605225500,1749135300000,84.0,84.0,84.0,84.0,5,2175.0,0.0,5416,85.0,0
20250605225600,1749135360000,83.0,83.0,83.0,83.0,11,4785.0,0.0,5416,84.0,0
20250605225700,1749135420000,84.0,84.0,84.0,84.0,2,870.0,0.0,5416,83.0,0
20250605225800,1749135480000,84.0,84.0,84.0,84.0,0,0.0,0.0,5416,84.0,0
20250605225900,1749135540000,85.5,85.5,85.5,85.5,2,870.0,0.0,5418,84.0,0
20250605230000,1749135600000,83.5,83.5,83.5,83.5,1,435.0,0.0,5418,85.5,0
20250606090100,1749171660000,86.0,86.0,86.0,86.0,1,435.0,0.0,5418,83.5,0
20250606090200,1749171720000,88.0,89.0,87.0,89.0,6,2610.0,0.0,5417,86.0,0
20250606090300,1749171780000,85.5,85.5,85.5,85.5,4,1740.0,0.0,5413,89.0,0
20250606090400,1749171840000,86.0,86.0,86.0,86.0,20,8700.0,0.0,5413,85.5,0
20250606090500,1749171900000,86.5,86.5,85.5,85.5,87,37845.0,0.0,5371,86.0,0
20250606090600,1749171960000,86.0,86.5,86.0,86.5,3,1305.0,0.0,5370,85.5,0
20250606090700,1749172020000,86.5,86.5,86.5,86.5,3,1305.0,0.0,5373,86.5,0
20250606090800,1749172080000,87.5,87.5,87.0,87.0,21,9135.0,0.0,5362,86.5,0
20250606090900,1749172140000,87.0,87.0,87.0,87.0,0,0.0,0.0,5362,87.0,0
20250606091000,1749172200000,87.5,88.0,87.5,88.0,5,2175.0,0.0,5358,87.0,0
20250606091100,1749172260000,88.5,88.5,88.5,88.5,1,435.0,0.0,5358,88.0,0
20250606091200,1749172320000,88.5,88.5,88.0,88.0,112,48720.0,0.0,5408,88.5,0
20250606091300,1749172380000,88.0,88.0,88.0,88.0,0,0.0,0.0,5408,88.0,0
20250606091400,1749172440000,88.0,88.0,88.0,88.0,0,0.0,0.0,5408,88.0,0
20250606091500,1749172500000,89.0,89.0,89.0,89.0,3,1305.0,0.0,5408,88.0,0
20250606091600,1749172560000,89.0,89.0,87.0,87.0,3,1305.0,0.0,5408,89.0,0
20250606091700,1749172620000,87.0,87.0,87.0,87.0,0,0.0,0.0,5408,87.0,0
20250606091800,1749172680000,87.0,87.0,87.0,87.0,0,0.0,0.0,5408,87.0,0
20250606091900,1749172740000,87.5,87.5,87.5,87.5,4,1740.0,0.0,5406,87.0,0
20250606092000,1749172800000,87.5,87.5,87.5,87.5,0,0.0,0.0,5406,87.5,0
20250606092100,1749172860000,86.0,86.0,86.0,86.0,4,1740.0,0.0,5406,87.5,0
20250606092200,1749172920000,86.0,86.0,86.0,86.0,0,0.0,0.0,5406,86.0,0
20250606092300,1749172980000,88.5,89.5,88.5,89.5,6,2610.0,0.0,5404,86.0,0
20250606092400,1749173040000,89.5,89.5,89.5,89.5,3,1305.0,0.0,5403,89.5,0
20250606092500,1749173100000,89.5,89.5,89.5,89.5,0,0.0,0.0,5403,89.5,0
20250606092600,1749173160000,90.0,91.0,90.0,91.0,10,4350.0,0.0,5393,89.5,0
20250606092700,1749173220000,91.0,91.0,91.0,91.0,0,0.0,0.0,5393,91.0,0
20250606092800,1749173280000,91.0,91.0,91.0,91.0,0,0.0,0.0,5393,91.0,0
20250606092900,1749173340000,90.0,90.0,90.0,90.0,1,435.0,0.0,5394,91.0,0
20250606093000,1749173400000,90.5,91.0,90.5,91.0,16,6960.0,0.0,5381,90.0,0
20250606093100,1749173460000,91.0,92.0,91.0,91.5,4,1740.0,0.0,5379,91.0,0
20250606093200,1749173520000,92.0,92.0,91.0,91.0,29,18197.0,0.0,5369,91.5,0
20250606093300,1749173580000,91.0,91.0,91.0,91.0,0,0.0,0.0,5369,91.0,0
20250606093400,1749173640000,91.0,91.0,91.0,91.0,22,9625.0,0.0,5365,91.0,0
20250606093500,1749173700000,90.5,90.5,90.5,90.5,14,6125.0,0.0,5351,91.0,0
20250606093600,1749173760000,90.5,91.5,90.5,91.5,14,6125.0,0.0,5350,90.5,0
20250606093700,1749173820000,89.5,89.5,89.5,89.5,1,437.0,0.0,5350,91.5,0
20250606093800,1749173880000,91.5,91.5,91.5,91.5,10,4375.0,0.0,5360,89.5,0
20250606093900,1749173940000,92.0,92.0,92.0,92.0,17,7437.0,0.0,5377,91.5,0
20250606094000,1749174000000,92.0,92.0,92.0,92.0,0,0.0,0.0,5377,92.0,0
20250606094100,1749174060000,90.0,90.0,90.0,90.0,2,875.0,0.0,5375,92.0,0
20250606094200,1749174120000,90.0,90.0,90.0,90.0,2,875.0,0.0,5373,90.0,0
20250606094300,1749174180000,90.0,90.0,90.0,90.0,0,0.0,0.0,5373,90.0,0
20250606094400,1749174240000,90.0,90.0,90.0,90.0,0,0.0,0.0,5373,90.0,0
20250606094500,1749174300000,90.0,90.5,90.0,90.5,30,13125.0,0.0,5379,90.0,0
20250606094600,1749174360000,90.5,90.5,90.5,90.5,0,0.0,0.0,5379,90.5,0
20250606094700,1749174420000,90.5,90.5,90.5,90.5,20,8750.0,0.0,5395,90.5,0
20250606094800,1749174480000,91.0,91.0,91.0,91.0,1,437.0,0.0,5394,90.5,0
20250606094900,1749174540000,91.5,91.5,91.0,91.0,12,5250.0,0.0,5382,91.0,0
20250606095000,1749174600000,91.0,91.0,91.0,91.0,0,0.0,0.0,5382,91.0,0
20250606095100,1749174660000,93.0,93.0,93.0,93.0,11,4812.0,0.0,5382,91.0,0
20250606095200,1749174720000,93.5,93.5,92.5,92.5,16,7000.0,0.0,5367,93.0,0
20250606095300,1749174780000,93.0,93.0,92.0,92.0,79,34562.0,0.0,5398,92.5,0
20250606095400,1749174840000,92.0,92.0,92.0,92.0,8,3500.0,0.0,5399,92.0,0
20250606095500,1749174900000,93.0,93.0,93.0,93.0,10,4375.0,0.0,5389,92.0,0
20250606095600,1749174960000,93.0,93.0,93.0,93.0,0,0.0,0.0,5389,93.0,0
20250606095700,1749175020000,93.5,94.0,93.0,94.0,21,15495.0,0.0,5386,93.0,0
20250606095800,1749175080000,94.0,94.0,94.0,94.0,0,0.0,0.0,5386,94.0,0
20250606095900,1749175140000,94.0,94.0,94.0,94.0,1,440.0,0.0,5387,94.0,0
20250606100000,1749175200000,94.0,94.0,93.5,93.5,36,15840.0,0.0,5377,94.0,0
20250606100100,1749175260000,95.0,95.0,95.0,95.0,38,16720.0,0.0,5413,93.5,0
20250606100200,1749175320000,96.0,96.0,96.0,96.0,40,17600.0,0.0,5434,95.0,0
20250606100300,1749175380000,96.0,96.0,96.0,96.0,10,4400.0,0.0,5442,96.0,0
20250606100400,1749175440000,96.0,96.0,96.0,96.0,5,2200.0,0.0,5442,96.0,0
20250606100500,1749175500000,96.5,96.5,96.5,96.5,1,440.0,0.0,5443,96.0,0
20250606100600,1749175560000,96.5,96.5,96.5,96.5,0,0.0,0.0,5443,96.5,0
20250606100700,1749175620000,95.5,95.5,95.5,95.5,1,440.0,0.0,5442,96.5,0
20250606100800,1749175680000,95.5,95.5,95.5,95.5,0,0.0,0.0,5442,95.5,0
20250606100900,1749175740000,95.5,95.5,95.5,95.5,0,0.0,0.0,5442,95.5,0
20250606101000,1749175800000,95.5,95.5,95.5,95.5,0,0.0,0.0,5442,95.5,0
20250606101100,1749175860000,98.0,99.0,98.0,99.0,2,880.0,0.0,5441,95.5,0
20250606101200,1749175920000,98.5,98.5,98.5,98.5,5,2200.0,0.0,5446,99.0,0
20250606101300,1749175980000,98.5,98.5,98.5,98.5,0,0.0,0.0,5446,98.5,0
20250606101400,1749176040000,98.0,98.0,98.0,98.0,25,17717.0,0.0,5450,98.5,0
20250606101500,1749176100000,98.0,98.0,98.0,98.0,0,0.0,0.0,5450,98.0,0
20250606103100,1749177060000,98.0,100.0,98.0,98.0,4,1770.0,0.0,5446,98.0,0
20250606103200,1749177120000,98.0,98.0,98.0,98.0,0,0.0,0.0,5446,98.0,0
20250606103300,1749177180000,100.0,100.0,100.0,100.0,1,442.0,0.0,5446,98.0,0
20250606103400,1749177240000,99.0,99.0,99.0,99.0,1,442.0,0.0,5445,100.0,0
20250606103500,1749177300000,99.0,99.0,99.0,99.0,2,885.0,0.0,5443,99.0,0
20250606103600,1749177360000,99.0,99.0,99.0,99.0,0,0.0,0.0,5443,99.0,0
20250606103700,1749177420000,99.0,99.0,99.0,99.0,0,0.0,0.0,5443,99.0,0
20250606103800,1749177480000,99.0,99.0,99.0,99.0,0,0.0,0.0,5443,99.0,0
20250606103900,1749177540000,99.5,99.5,99.5,99.5,1,442.0,0.0,5442,99.0,0
20250606104000,1749177600000,99.5,99.5,99.5,99.5,0,0.0,0.0,5442,99.5,0
20250606104100,1749177660000,99.5,99.5,99.5,99.5,0,0.0,0.0,5442,99.5,0
20250606104200,1749177720000,99.5,99.5,99.5,99.5,0,0.0,0.0,5442,99.5,0
20250606104300,1749177780000,98.0,98.0,98.0,98.0,4,1770.0,0.0,5442,99.5,0
20250606104400,1749177840000,98.0,98.0,98.0,98.0,0,0.0,0.0,5442,98.0,0
20250606104500,1749177900000,98.0,98.0,98.0,98.0,0,0.0,0.0,5442,98.0,0
20250606104600,1749177960000,97.0,97.0,97.0,97.0,1,442.0,0.0,5442,98.0,0
20250606104700,1749178020000,97.0,97.0,97.0,97.0,0,0.0,0.0,5442,97.0,0
20250606104800,1749178080000,95.0,95.0,95.0,95.0,2,885.0,0.0,5442,97.0,0
20250606104900,1749178140000,94.5,94.5,94.5,94.5,1,442.0,0.0,5442,95.0,0
20250606105000,1749178200000,94.5,95.0,94.5,95.0,22,9735.0,0.0,5464,94.5,0
20250606105100,1749178260000,95.0,95.0,95.0,95.0,2,885.0,0.0,5462,95.0,0
20250606105200,1749178320000,94.5,94.5,94.5,94.5,2,885.0,0.0,5462,95.0,0
20250606105300,1749178380000,94.0,94.0,94.0,94.0,30,13275.0,0.0,5452,94.5,0
20250606105400,1749178440000,95.0,95.0,95.0,95.0,1,442.0,0.0,5453,94.0,0
20250606105500,1749178500000,95.0,95.0,95.0,95.0,0,0.0,0.0,5453,95.0,0
20250606105600,1749178560000,96.5,96.5,96.5,96.5,1,442.0,0.0,5453,95.0,0
20250606105700,1749178620000,97.0,97.0,97.0,97.0,1,442.0,0.0,5453,96.5,0
20250606105800,1749178680000,97.0,97.0,97.0,97.0,0,0.0,0.0,5453,97.0,0
20250606105900,1749178740000,97.0,97.0,97.0,97.0,0,0.0,0.0,5453,97.0,0
20250606110000,1749178800000,97.0,97.0,97.0,97.0,20,8850.0,0.0,5453,97.0,0
20250606110100,1749178860000,97.5,97.5,97.5,97.5,20,8850.0,0.0,5473,97.0,0
20250606110200,1749178920000,96.5,96.5,96.5,96.5,20,8850.0,0.0,5491,97.5,0
20250606110300,1749178980000,96.0,96.0,96.0,96.0,12,5310.0,0.0,5491,96.5,0
20250606110400,1749179040000,96.0,97.0,96.0,97.0,3,1327.0,0.0,5494,96.0,0
20250606110500,1749179100000,97.0,98.0,97.0,98.0,21,16440.0,0.0,5488,97.0,0
20250606110600,1749179160000,98.0,98.5,98.0,98.5,37,16465.0,0.0,5508,98.0,0
20250606110700,1749179220000,98.5,98.5,98.5,98.5,0,0.0,0.0,5508,98.5,0
20250606110800,1749179280000,98.5,98.5,98.5,98.5,0,0.0,0.0,5508,98.5,0
20250606110900,1749179340000,98.0,98.5,98.0,98.5,5,2225.0,0.0,5511,98.5,0
20250606111000,1749179400000,99.0,99.5,99.0,99.5,10,4450.0,0.0,5511,98.5,0
20250606111100,1749179460000,99.5,99.5,99.5,99.5,1,445.0,0.0,5512,99.5,0
20250606111200,1749179520000,99.5,99.5,99.5,99.5,0,0.0,0.0,5512,99.5,0
20250606111300,1749179580000,99.5,99.5,99.5,99.5,1,445.0,0.0,5512,99.5,0
20250606111400,1749179640000,99.5,99.5,99.5,99.5,0,0.0,0.0,5512,99.5,0
20250606111500,1749179700000,99.5,99.5,99.5,99.5,20,8900.0,0.0,5497,99.5,0
20250606111600,1749179760000,99.0,99.0,99.0,99.0,20,8900.0,0.0,5477,99.5,0
20250606111700,1749179820000,98.5,98.5,98.5,98.5,2,890.0,0.0,5475,99.0,0
20250606111800,1749179880000,99.0,99.0,99.0,99.0,1,445.0,0.0,5475,98.5,0
20250606111900,1749179940000,99.0,99.0,99.0,99.0,0,0.0,0.0,5475,99.0,0
20250606112000,1749180000000,100.0,101.0,100.0,100.5,5,2225.0,0.0,5474,99.0,0
20250606112100,1749180060000,100.0,100.0,100.0,100.0,1,445.0,0.0,5473,100.5,0
20250606112200,1749180120000,100.0,100.0,100.0,100.0,0,0.0,0.0,5473,100.0,0
20250606112300,1749180180000,100.0,100.0,100.0,100.0,0,0.0,0.0,5473,100.0,0
20250606112400,1749180240000,100.0,100.0,100.0,100.0,0,0.0,0.0,5473,100.0,0
20250606112500,1749180300000,100.0,100.0,100.0,100.0,0,0.0,0.0,5473,100.0,0
20250606112600,1749180360000,99.5,99.5,99.5,99.5,20,8900.0,0.0,5473,100.0,0
20250606112700,1749180420000,99.5,99.5,99.5,99.5,0,0.0,0.0,5473,99.5,0
20250606112800,1749180480000,99.5,99.5,99.5,99.5,1,445.0,0.0,5473,99.5,0
20250606112900,1749180540000,100.5,101.0,100.5,101.0,21,16855.0,0.0,5474,99.5,0
20250606113000,1749180600000,101.0,101.0,101.0,101.0,5,2237.0,0.0,5474,101.0,0
20250606133100,1749187860000,101.0,101.0,101.0,101.0,0,0.0,0.0,5474,101.0,0
20250606133200,1749187920000,101.5,102.0,101.0,102.0,90,40275.0,0.0,5435,101.0,0
20250606133300,1749187980000,104.0,104.5,103.0,104.5,15,6712.0,0.0,5425,102.0,0
20250606133400,1749188040000,104.5,104.5,104.5,104.5,28,20385.0,0.0,5425,104.5,0
20250606133500,1749188100000,103.0,104.0,103.0,104.0,15,6750.0,0.0,5434,104.5,0
20250606133600,1749188160000,105.0,105.0,103.5,104.0,23,10350.0,0.0,5431,104.0,0
20250606133700,1749188220000,104.5,105.0,104.5,105.0,4,1800.0,0.0,5429,104.0,0
20250606133800,1749188280000,105.0,105.0,105.0,105.0,46,28775.0,0.0,5410,105.0,0
20250606133900,1749188340000,105.0,105.5,103.0,103.0,63,28507.0,0.0,5371,105.0,0
20250606134000,1749188400000,102.5,102.5,102.5,102.5,22,9955.0,0.0,5349,103.0,0
20250606134100,1749188460000,102.5,102.5,102.5,102.5,1,452.0,0.0,5349,102.5,0
20250606134200,1749188520000,103.0,103.5,103.0,103.5,10,4525.0,0.0,5351,102.5,0
20250606134300,1749188580000,103.5,103.5,103.5,103.5,2,905.0,0.0,5353,103.5,0
20250606134400,1749188640000,103.5,103.5,102.5,102.5,24,10860.0,0.0,5372,103.5,0
20250606134500,1749188700000,103.0,103.0,102.5,102.5,2,905.0,0.0,5373,102.5,0
20250606134600,1749188760000,102.0,102.0,102.0,102.0,1,8840.0,0.0,5372,102.5,0
20250606134700,1749188820000,102.0,102.0,101.5,102.0,28,12740.0,0.0,5387,102.0,0
20250606134800,1749188880000,102.0,102.5,102.0,102.0,141,72965.0,0.0,5466,102.0,0
20250606134900,1749188940000,101.5,101.5,101.5,101.5,1,457.0,0.0,5465,102.0,0
20250606135000,1749189000000,101.5,101.5,101.5,101.5,4,1830.0,0.0,5466,101.5,0
20250606135100,1749189060000,101.5,101.5,101.5,101.5,0,0.0,0.0,5466,101.5,0
20250606135200,1749189120000,101.5,101.5,101.5,101.5,0,0.0,0.0,5466,101.5,0
20250606135300,1749189180000,101.5,101.5,101.5,101.5,0,0.0,0.0,5466,101.5,0
20250606135400,1749189240000,101.5,102.0,101.5,102.0,4,1830.0,0.0,5463,101.5,0
20250606135500,1749189300000,101.5,101.5,101.5,101.5,2,915.0,0.0,5463,102.0,0
20250606135600,1749189360000,101.5,101.5,101.5,101.5,0,0.0,0.0,5463,101.5,0
20250606135700,1749189420000,100.5,100.5,100.5,100.5,12,5490.0,0.0,5475,101.5,0
20250606135800,1749189480000,100.5,100.5,100.5,100.5,0,0.0,0.0,5475,100.5,0
20250606135900,1749189540000,100.5,100.5,100.5,100.5,0,0.0,0.0,5475,100.5,0
20250606140000,1749189600000,100.5,100.5,100.5,100.5,0,0.0,0.0,5475,100.5,0
20250606140100,1749189660000,100.5,101.0,100.5,101.0,6,2745.0,0.0,5469,100.5,0
20250606140200,1749189720000,101.0,101.0,101.0,101.0,0,0.0,0.0,5469,101.0,0
20250606140300,1749189780000,101.0,101.0,101.0,101.0,0,0.0,0.0,5469,101.0,0
20250606140400,1749189840000,101.0,101.0,101.0,101.0,0,0.0,0.0,5469,101.0,0
20250606140500,1749189900000,101.5,101.5,101.5,101.5,1,457.0,0.0,5469,101.0,0
20250606140600,1749189960000,101.5,101.5,101.5,101.5,10,4575.0,0.0,5469,101.5,0
20250606140700,1749190020000,102.5,102.5,102.5,102.5,4,1830.0,0.0,5469,101.5,0
20250606140800,1749190080000,102.5,102.5,102.5,102.5,0,0.0,0.0,5469,102.5,0
20250606140900,1749190140000,102.5,102.5,102.5,102.5,0,0.0,0.0,5469,102.5,0
20250606141000,1749190200000,102.5,102.5,102.5,102.5,0,0.0,0.0,5469,102.5,0
20250606141100,1749190260000,101.0,101.0,100.0,100.0,2,915.0,0.0,5470,102.5,0
20250606141200,1749190320000,100.0,100.0,100.0,100.0,0,0.0,0.0,5470,100.0,0
20250606141300,1749190380000,100.0,100.0,100.0,100.0,0,0.0,0.0,5470,100.0,0
20250606141400,1749190440000,100.0,100.0,100.0,100.0,0,0.0,0.0,5470,100.0,0
20250606141500,1749190500000,100.0,100.0,100.0,100.0,0,0.0,0.0,5470,100.0,0
20250606141600,1749190560000,100.0,100.0,100.0,100.0,0,0.0,0.0,5470,100.0,0
20250606141700,1749190620000,100.0,100.0,100.0,100.0,0,0.0,0.0,5470,100.0,0
20250606141800,1749190680000,100.0,100.0,100.0,100.0,1,457.0,0.0,5469,100.0,0
20250606141900,1749190740000,100.0,100.0,100.0,100.0,0,0.0,0.0,5469,100.0,0
20250606142000,1749190800000,100.0,100.0,100.0,100.0,0,0.0,0.0,5469,100.0,0
20250606142100,1749190860000,100.0,100.0,100.0,100.0,0,0.0,0.0,5469,100.0,0
20250606142200,1749190920000,99.0,99.0,99.0,99.0,15,6862.0,0.0,5484,100.0,0
20250606142300,1749190980000,99.0,99.5,99.0,99.5,3,1372.0,0.0,5485,99.0,0
20250606142400,1749191040000,99.0,99.0,99.0,99.0,17,7777.0,0.0,5502,99.5,0
20250606142500,1749191100000,99.0,99.0,99.0,99.0,0,0.0,0.0,5502,99.0,0
20250606142600,1749191160000,100.0,100.0,100.0,100.0,1,457.0,0.0,5502,99.0,0
20250606142700,1749191220000,100.0,100.0,100.0,100.0,0,0.0,0.0,5502,100.0,0
20250606142800,1749191280000,99.0,99.0,99.0,99.0,3,1372.0,0.0,5502,100.0,0
20250606142900,1749191340000,99.0,99.0,99.0,99.0,0,0.0,0.0,5502,99.0,0
20250606143000,1749191400000,99.0,99.0,99.0,99.0,55,25162.0,0.0,5557,99.0,0
20250606143100,1749191460000,98.5,98.5,98.5,98.5,4,1830.0,0.0,5560,99.0,0
20250606143200,1749191520000,98.5,98.5,98.5,98.5,0,0.0,0.0,5560,98.5,0
20250606143300,1749191580000,98.0,98.0,98.0,98.0,64,29280.0,0.0,5573,98.5,0
20250606143400,1749191640000,98.0,98.5,98.0,98.5,47,30952.0,0.0,5610,98.0,0
20250606143500,1749191700000,98.5,98.5,98.5,98.5,0,0.0,0.0,5610,98.5,0
20250606143600,1749191760000,97.5,97.5,97.5,97.5,10,4600.0,0.0,5610,98.5,0
20250606143700,1749191820000,97.5,97.5,97.5,97.5,0,0.0,0.0,5610,97.5,0
20250606143800,1749191880000,97.5,97.5,97.5,97.5,0,0.0,0.0,5610,97.5,0
20250606143900,1749191940000,98.0,98.0,98.0,98.0,3,1380.0,0.0,5611,97.5,0
20250606144000,1749192000000,98.0,98.0,98.0,98.0,0,0.0,0.0,5611,98.0,0
20250606144100,1749192060000,98.0,98.0,98.0,98.0,0,0.0,0.0,5611,98.0,0
20250606144200,1749192120000,98.5,99.5,98.5,99.5,20,9200.0,0.0,5609,98.0,0
20250606144300,1749192180000,99.5,99.5,98.5,99.0,25,11500.0,0.0,5620,99.5,0
20250606144400,1749192240000,97.5,97.5,97.5,97.5,68,31280.0,0.0,5626,99.0,0
20250606144500,1749192300000,97.5,97.5,97.0,97.0,138,63480.0,0.0,5754,97.5,0
20250606144600,1749192360000,97.0,97.0,97.0,97.0,0,0.0,0.0,5754,97.0,0
20250606144700,1749192420000,96.0,96.0,96.0,96.0,60,27600.0,0.0,5710,97.0,0
20250606144800,1749192480000,96.0,96.0,96.0,96.0,0,0.0,0.0,5710,96.0,0
20250606144900,1749192540000,96.0,96.0,96.0,96.0,0,0.0,0.0,5710,96.0,0
20250606145000,1749192600000,96.0,96.0,96.0,96.0,0,0.0,0.0,5710,96.0,0
20250606145100,1749192660000,95.5,95.5,95.5,95.5,2,920.0,0.0,5708,96.0,0
20250606145200,1749192720000,95.5,95.5,95.5,95.5,75,44952.0,0.0,5708,95.5,0
20250606145300,1749192780000,95.5,95.5,94.0,94.0,47,21737.0,0.0,5715,95.5,0
20250606145400,1749192840000,95.5,95.5,95.5,95.5,16,7400.0,0.0,5705,94.0,0
20250606145500,1749192900000,94.0,94.5,94.0,94.5,14,6475.0,0.0,5705,95.5,0
20250606145600,1749192960000,93.5,93.5,93.5,93.5,2,925.0,0.0,5705,94.5,0
20250606145700,1749193020000,94.5,94.5,94.5,94.5,22,10175.0,0.0,5707,93.5,0
20250606145800,1749193080000,95.5,95.5,95.5,95.5,2,925.0,0.0,5707,94.5,0
20250606145900,1749193140000,95.0,95.0,95.0,95.0,8,3700.0,87.0,5706,95.5,0
20250606150000,1749193200000,96.0,96.0,96.0,96.0,3,1387.0,92.5,5709,95.0,0
20250606210000,1749214800000,96.0,96.0,96.0,96.0,0,0.0,0.0,5623,96.0,0
20250606210100,1749214860000,92.5,92.5,92.5,92.5,36,16650.0,0.0,5613,96.0,0
20250606210200,1749214920000,92.0,92.0,90.5,90.5,10,4510.0,0.0,5603,92.5,0
20250606210300,1749214980000,94.0,94.5,94.0,94.5,30,14180.0,0.0,5583,90.5,0
20250606210400,1749215040000,96.0,96.0,95.0,95.5,41,19357.0,0.0,5584,94.5,0
20250606210500,1749215100000,95.0,95.0,95.0,95.0,4,2172.0,0.0,5584,95.5,0
20250606210600,1749215160000,95.0,95.0,95.0,95.0,3,1410.0,0.0,5587,95.0,0
